study_name,time,island_name,colony_code,band_number,weight
,UTC,,,,gram
PAL9900,2000-02-09T00:00:00Z,HUM,BCH,0.0,2350.0
PAL9900,2000-02-09T00:00:00Z,HUM,BCH,0.0,2750.0
PAL9900,2000-02-09T00:00:00Z,HUM,BCH,0.0,3000.0
PAL9900,2000-02-09T00:00:00Z,HUM,BCH,0.0,2500.0
PAL9900,2000-02-09T00:00:00Z,HUM,BCH,0.0,3150.0
PAL9900,2000-02-09T00:00:00Z,HUM,BCH,0.0,2800.0
PAL9900,2000-02-09T00:00:00Z,HUM,BCH,0.0,3150.0
PAL9900,2000-02-09T00:00:00Z,HUM,BCH,0.0,3050.0
PAL9900,2000-02-09T00:00:00Z,HUM,BCH,0.0,3100.0
PAL9900,2000-02-09T00:00:00Z,HUM,BCH,0.0,2600.0
PAL9900,2000-02-09T00:00:00Z,HUM,BCH,0.0,3500.0
PAL9900,2000-02-09T00:00:00Z,HUM,BCH,0.0,2850.0
PAL9900,2000-02-09T00:00:00Z,HUM,BCH,0.0,2250.0
PAL9900,2000-02-09T00:00:00Z,HUM,BCH,0.0,3000.0
PAL9900,2000-02-09T00:00:00Z,HUM,BCH,0.0,3100.0
PAL9900,2000-02-09T00:00:00Z,HUM,BCH,0.0,3300.0
PAL9900,2000-02-09T00:00:00Z,HUM,BCH,0.0,2850.0
PAL9900,2000-02-09T00:00:00Z,HUM,BCH,0.0,3450.0
PAL9900,2000-02-09T00:00:00Z,HUM,BCH,0.0,2550.0
PAL9900,2000-02-09T00:00:00Z,HUM,BCH,0.0,3250.0
PAL9900,2000-02-09T00:00:00Z,HUM,BCH,0.0,2450.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3500.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3750.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2950.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3050.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2650.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2800.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3200.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3250.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2950.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3650.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2650.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3100.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3050.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3200.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3150.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3400.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2950.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3000.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2850.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3150.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2550.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3050.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3000.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2850.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2400.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3150.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3000.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,4150.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2650.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3100.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2950.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2450.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2650.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3800.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3400.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3400.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3500.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3250.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3150.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2750.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3050.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3450.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3000.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2700.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2900.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2850.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2900.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3450.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3600.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,3000.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2000.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2800.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2750.0
PAL9900,2000-02-11T00:00:00Z,HUM,BCH,0.0,2800.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,2550.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,2850.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3400.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3050.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,2700.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3550.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3200.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3250.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3600.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3650.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3100.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3250.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,2800.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,2950.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3500.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,2800.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3250.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3450.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,2950.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3050.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,2600.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3450.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,2900.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3000.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3150.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,2650.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3350.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3550.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3000.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,2650.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3700.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,2600.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,2250.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,2850.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3000.0
PAL9900,2000-02-13T00:00:00Z,HUM,BCH,0.0,3250.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,3400.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,2650.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,2900.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,2500.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,3200.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,3300.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,3200.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,2200.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,3200.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,2900.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,2700.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,2650.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,3500.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,2900.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,2700.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,3150.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,3400.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,2950.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,3650.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,3250.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,2400.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,2900.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,3100.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,2600.0
PAL9900,2000-02-15T00:00:00Z,HUM,BCH,0.0,3150.0
PAL9900,2000-02-18T00:00:00Z,HUM,BCH,0.0,3000.0
PAL9900,2000-02-18T00:00:00Z,HUM,BCH,0.0,2400.0
PAL9900,2000-02-18T00:00:00Z,HUM,BCH,0.0,2100.0
PAL0001,2001-02-02T00:00:00Z,HUM,BCH,0.0,4300.0
PAL0001,2001-02-02T00:00:00Z,HUM,BCH,0.0,3000.0
PAL0001,2001-02-02T00:00:00Z,HUM,BCH,0.0,3400.0
PAL0001,2001-02-02T00:00:00Z,HUM,BCH,0.0,2500.0
PAL0001,2001-02-02T00:00:00Z,HUM,BCH,0.0,2650.0
PAL0001,2001-02-04T00:00:00Z,HUM,BCH,0.0,3400.0
PAL0001,2001-02-04T00:00:00Z,HUM,BCH,0.0,2400.0
PAL0001,2001-02-04T00:00:00Z,HUM,BCH,0.0,2800.0
PAL0001,2001-02-04T00:00:00Z,HUM,BCH,0.0,2850.0
PAL0001,2001-02-04T00:00:00Z,HUM,BCH,0.0,3200.0
PAL0001,2001-02-04T00:00:00Z,HUM,BCH,0.0,2850.0
PAL0001,2001-02-04T00:00:00Z,HUM,BCH,0.0,3250.0
PAL0001,2001-02-04T00:00:00Z,HUM,BCH,0.0,3750.0
PAL0001,2001-02-04T00:00:00Z,HUM,BCH,0.0,3350.0
PAL0001,2001-02-04T00:00:00Z,HUM,BCH,0.0,3100.0
PAL0001,2001-02-04T00:00:00Z,HUM,BCH,0.0,2850.0
PAL0001,2001-02-04T00:00:00Z,HUM,BCH,0.0,3000.0
PAL0001,2001-02-04T00:00:00Z,HUM,BCH,0.0,2800.0
PAL0001,2001-02-04T00:00:00Z,HUM,BCH,0.0,2950.0
PAL0001,2001-02-04T00:00:00Z,HUM,BCH,0.0,3100.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,4800.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,2750.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,3000.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,3600.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,2950.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,3150.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,2500.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,2250.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,3450.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,3100.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,2950.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,2900.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,3000.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,3600.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,2400.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,2650.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,3200.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,3200.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,2800.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,2900.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,2700.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,3100.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,2800.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,3800.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,3650.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,3200.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,2750.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,3350.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,2950.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,3350.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,3000.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,2600.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,3400.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,3000.0
PAL0001,2001-02-06T00:00:00Z,HUM,BCH,0.0,3350.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2750.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3250.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3350.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3050.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3050.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3600.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3100.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3200.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3450.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2900.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3550.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3000.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3750.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3450.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2950.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3150.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3650.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3100.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3100.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3400.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,4000.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3550.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2950.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3400.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3200.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3200.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3000.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2750.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2900.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3850.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3100.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2900.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2350.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2450.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3050.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3150.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3150.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3200.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2700.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3800.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3300.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2950.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3800.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3100.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3200.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2450.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3100.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3150.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2800.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2800.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3600.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3400.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3400.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3500.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2600.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3250.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3750.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,4000.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3400.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3750.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3350.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2950.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2750.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3150.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3600.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2800.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2800.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3100.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3050.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2950.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3550.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2950.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3100.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3150.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2800.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3200.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3050.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2800.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2650.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3250.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3300.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,2900.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3500.0
PAL0001,2001-02-08T00:00:00Z,HUM,BCH,0.0,3500.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3350.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3000.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3400.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3450.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3450.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3050.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3350.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3050.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3250.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3050.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3000.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2650.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3500.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2700.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3000.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3150.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3000.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2950.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3600.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3300.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2800.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3300.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3050.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2950.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2850.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3250.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2550.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2850.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2850.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3350.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3200.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2900.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3350.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3050.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3000.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3350.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3150.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2900.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2500.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3150.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3150.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2850.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3050.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3050.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2500.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3600.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2850.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3150.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3000.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2450.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3150.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2450.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3000.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2450.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3150.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3550.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2500.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3000.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3000.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2550.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3500.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3500.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3850.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3150.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3000.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2400.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2950.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2950.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3150.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3050.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2500.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,1850.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3550.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3550.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2700.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2900.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3500.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3450.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2700.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3200.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3050.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3350.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2800.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3600.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,3450.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2650.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2250.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2600.0
PAL0001,2001-02-10T00:00:00Z,HUM,BCH,0.0,2750.0
