time,avg_temperature,avg_pressure,peak_windspeed,avg_windspeed,wind_dir_1,wind_dir_2,wind_dir_3,wind_direction_prevailing,rainfall,wind_dir_4
23/04/1993,-2.25,981.65,40,13,20,NaN,NaN,NE,5,NaN
24/04/1993,-0.6,973.85,30,12,360,NaN,NaN,NW,7,NaN
25/04/1993,-2.7,969.85,29,7,210,NaN,NaN,NW,3,NaN
26/04/1993,-4.45,969.3,22,6,220,NaN,NaN,NE,0,NaN
27/04/1993,-5.15,975.05,28,7,250,NaN,NaN,NE,0,NaN
28/04/1993,-5.95,977.2,51,10,200,NaN,NaN,NE,0,NaN
29/04/1993,-1.25,977.8,40,17,20,NaN,NaN,NE,5,NaN
30/04/1993,-0.2,980.25,53,24,240,NaN,NaN,NW,3,NaN
1/05/1993,1.35,986.45,51,26,20,NaN,NaN,N,9,NaN
2/05/1993,0.75,974,36,8,360,NaN,NaN,N,37,NaN
3/05/1993,-2,976.35,24,3,140,NaN,NaN,SW,10,NaN
4/05/1993,-4.95,988.3,19,6,30,NaN,NaN,NE,0,NaN
5/05/1993,-5.7,983.3,34,9,70,NaN,NaN,NE,2,NaN
6/05/1993,-4.8,982.9,31,6,60,NaN,NaN,NE,6,NaN
7/05/1993,0.8,986.05,37,8,70,NaN,NaN,NE,0,NaN
8/05/1993,1.65,986.3,29,4,60,NaN,NaN,NE,9,NaN
9/05/1993,-1.5,981.6,45,14,240,NaN,NaN,SW,3,NaN
10/05/1993,-6.1,983.95,49,22,230,NaN,NaN,SW,0,NaN
11/05/1993,-7.6,992.35,28,6,200,NaN,NaN,SW,0,NaN
12/05/1993,-7.95,1003.15,14,5,80,NaN,NaN,NE,0,NaN
13/05/1993,-5.05,1013.9,28,7,50,NaN,NaN,NE,0,NaN
14/05/1993,-5,1007.15,25,5,120,NaN,NaN,NE,0,NaN
15/05/1993,0.8,994.15,42,12,20,NaN,NaN,SE,0,NaN
16/05/1993,2.4,989.3,41,11,20,NaN,NaN,NE,2,NaN
17/05/1993,1.75,978.6,72,37,20,NaN,NaN,NE,12,NaN
18/05/1993,1.1,972.2,57,26,360,NaN,NaN,N,15,NaN
19/05/1993,1.05,973.25,61,36,10,NaN,NaN,N,16,NaN
20/05/1993,1.4,967.05,49,26,10,NaN,NaN,N,4,NaN
21/05/1993,-0.5,970.55,34,11,270,NaN,NaN,W,4,NaN
22/05/1993,-3.45,980.75,16,6,100,NaN,NaN,NE,0,NaN
23/05/1993,-3.2,985.75,23,7,230,NaN,NaN,SW,0,NaN
24/05/1993,-2.4,997.7,18,8,230,NaN,NaN,SW,0,NaN
25/05/1993,-1.2,994.15,24,9,350,NaN,NaN,N,3,NaN
26/05/1993,-3.25,983.85,39,11,250,NaN,NaN,SW,0,NaN
27/05/1993,-2.2,976,38,9,190,NaN,NaN,SE,8,NaN
28/05/1993,-3.65,975.3,44,14,20,NaN,NaN,NE,1,NaN
29/05/1993,-4.8,974.8,36,16,300,NaN,NaN,NW,0,NaN
30/05/1993,-7.2,984.2,30,10,240,NaN,NaN,NE,1,NaN
31/05/1993,-4.75,985.25,70,19,360,NaN,NaN,NW,6,NaN
1/06/1993,-6.85,983.55,36,11,230,NaN,NaN,SW,-998,NaN
2/06/1993,-8.05,982.05,45,22,30,NaN,NaN,NE,0,NaN
3/06/1993,-10.6,981.9,41,18,100,NaN,NaN,E,0,NaN
4/06/1993,-10.2,982.4,22,7,100,NaN,NaN,NE,0,NaN
5/06/1993,-8.2,984.95,15,12,190,NaN,NaN,SW,1,NaN
6/06/1993,-8.65,996.8,25,10,220,NaN,NaN,SW,0,NaN
7/06/1993,-4.65,1006,32,8,350,NaN,NaN,NW,4,NaN
8/06/1993,-3.25,1012.7,16,4,270,NaN,NaN,SW,2,NaN
9/06/1993,-2.35,1018.7,15,9,20,NaN,NaN,N,0,NaN
10/06/1993,-2.95,1013.1,18,4,120,NaN,NaN,NE,3,NaN
11/06/1993,-1.05,1007.95,14,2,360,NaN,NaN,NE,0,NaN
12/06/1993,-2.35,1000.2,8,2,60,NaN,NaN,SE,0,NaN
13/06/1993,-0.3,991,39,7,360,NaN,NaN,NE,4,NaN
14/06/1993,-0.45,984.9,46,23,30,NaN,NaN,NE,1,NaN
15/06/1993,-0.55,970.7,55,24,40,NaN,NaN,NE,3,NaN
16/06/1993,-3,983.55,33,14,230,NaN,NaN,SW,1,NaN
17/06/1993,-4.2,993,24,8,220,NaN,NaN,SW,0,NaN
18/06/1993,-3.55,991.1,18,7,270,NaN,NaN,SW,2,NaN
19/06/1993,-3.7,990.8,13,4,200,NaN,NaN,NW,1,NaN
20/06/1993,-2.6,989.7,18,8,220,NaN,NaN,NW,2,NaN
21/06/1993,-1.75,981.2,25,11,340,NaN,NaN,NW,23,NaN
22/06/1993,-5.05,980,22,8,220,NaN,NaN,SW,2,NaN
23/06/1993,-2.75,972.6,45,12,300,NaN,NaN,NW,7,NaN
24/06/1993,-8.9,980.3,37,10,220,NaN,NaN,SW,-998,NaN
25/06/1993,-8.35,983.65,22,6,120,NaN,NaN,NE,18,NaN
26/06/1993,-2.25,979.4,40,21,10,NaN,NaN,SE,43,NaN
27/06/1993,-3.6,988.45,41,10,360,NaN,NaN,SW,3,NaN
28/06/1993,-8.5,986.65,35,7,260,NaN,NaN,W,2,NaN
29/06/1993,-10.4,989.25,32,12,120,NaN,NaN,SW,0,NaN
30/06/1993,-10.15,996.95,8,2,50,NaN,NaN,NE,0,NaN
1/07/1993,-9.3,1002.3,9,3,170,NaN,NaN,SW,-998,NaN
2/07/1993,-9.4,1009.05,11,4,170,NaN,NaN,NE,0,NaN
3/07/1993,-10.5,1017.15,8,3,80,NaN,NaN,NE,0,NaN
4/07/1993,-11.2,1013.9,5,1,70,NaN,NaN,NE,0,NaN
5/07/1993,-11.2,1009.2,5,1,70,NaN,NaN,NE,0,NaN
6/07/1993,-11.2,1000.95,9,2,130,NaN,NaN,NE,0,NaN
7/07/1993,-5.8,992.4,47,21,60,NaN,NaN,NE,1,NaN
8/07/1993,0.1,989.65,41,26,70,NaN,NaN,NE,0,NaN
9/07/1993,-0.55,990.15,31,6,70,NaN,NaN,NE,0,NaN
10/07/1993,0.05,991.95,46,13,350,NaN,NaN,NE,-998,NaN
11/07/1993,1.1,989.85,40,14,20,NaN,NaN,NE,-998,NaN
12/07/1993,-0.1,967.15,70,23,30,NaN,NaN,NE,2,NaN
13/07/1993,-1.4,965.3,60,23,280,NaN,NaN,W,3,NaN
14/07/1993,-1.45,975.05,39,22,10,NaN,NaN,N,1,NaN
15/07/1993,-3.2,971,30,13,230,NaN,NaN,SW,2,NaN
16/07/1993,-3.3,978.55,37,11,20,NaN,NaN,NE,0,NaN
17/07/1993,-4.15,985.9,20,9,360,NaN,NaN,N,0,NaN
18/07/1993,-7.25,990.35,12,5,50,NaN,NaN,NW,0,NaN
19/07/1993,-9.75,998.4,13,4,230,NaN,NaN,NE,0,NaN
20/07/1993,-10.55,1001.05,12,4,210,NaN,NaN,NE,0,NaN
21/07/1993,-7.95,994.15,24,5,60,NaN,NaN,NE,0,NaN
22/07/1993,-0.8,980,40,15,50,NaN,NaN,NE,1,NaN
23/07/1993,-4.25,991.85,16,7,230,NaN,NaN,NW,3,NaN
24/07/1993,-0.35,988.5,72,36,10,NaN,NaN,N,20,NaN
25/07/1993,0.7,977.65,51,22,360,NaN,NaN,N,3,NaN
26/07/1993,-2,969.95,51,19,10,NaN,NaN,NW,1,NaN
27/07/1993,-3.7,976.1,35,13,350,NaN,NaN,N,2,NaN
28/07/1993,-3,985.7,55,18,240,NaN,NaN,W,0,NaN
29/07/1993,-1.85,984.85,43,14,360,NaN,NaN,N,2,NaN
30/07/1993,-0.05,981.65,61,20,280,NaN,NaN,N,1,NaN
31/07/1993,-0.3,987.75,70,31,20,NaN,NaN,N,13,NaN
1/08/1993,0.2,980.55,35,13,360,NaN,NaN,NW,20,NaN
2/08/1993,0.05,986.1,63,26,340,NaN,NaN,N,2,NaN
3/08/1993,0.3,991.8,36,18,350,NaN,NaN,N,1,NaN
4/08/1993,-0.4,985.15,38,10,20,NaN,NaN,N,-998,NaN
5/08/1993,0.4,978.5,41,21,20,NaN,NaN,NE,-998,NaN
6/08/1993,-2.8,977.25,54,17,40,NaN,NaN,NE,2,NaN
7/08/1993,-2.65,971.45,56,18,40,NaN,NaN,N,0,NaN
8/08/1993,-4,985.55,36,13,20,NaN,NaN,N,1,NaN
9/08/1993,-7.55,1001.45,27,7,190,NaN,NaN,SW,0,NaN
10/08/1993,-8.15,1005.4,8,3,90,NaN,NaN,NE,0,NaN
11/08/1993,-6.65,1007.15,14,5,70,NaN,NaN,NE,0,NaN
12/08/1993,-3.25,998.3,48,9,20,NaN,NaN,NE,-998,NaN
13/08/1993,0.15,986.35,43,23,20,NaN,NaN,N,2,NaN
14/08/1993,0.25,979.7,45,24,30,NaN,NaN,NE,1,NaN
15/08/1993,-2.85,976.35,40,8,20,NaN,NaN,N,0,NaN
16/08/1993,-2.65,984.6,38,6,140,NaN,NaN,NW,2,NaN
17/08/1993,-1.75,970.9,39,7,120,NaN,NaN,SE,10,NaN
18/08/1993,-4.75,977.2,35,15,220,NaN,NaN,SW,0,NaN
19/08/1993,-5.6,992,23,8,200,NaN,NaN,SW,2,NaN
20/08/1993,-0.75,980.9,46,16,170,NaN,NaN,SE,1,NaN
21/08/1993,-1.35,979.8,12,3,360,NaN,NaN,NW,0,NaN
22/08/1993,-5.65,992,25,8,250,NaN,NaN,SW,2,NaN
23/08/1993,-5.35,991.1,25,8,340,NaN,NaN,SW,0,NaN
24/08/1993,-9.3,989.4,16,4,210,NaN,NaN,NE,0,NaN
25/08/1993,-5.1,974.5,46,21,10,NaN,NaN,N,0,NaN
26/08/1993,-6.45,960.25,50,12,10,NaN,NaN,NW,2,NaN
27/08/1993,-10.85,970.55,42,12,110,NaN,NaN,SW,0,NaN
28/08/1993,-12.7,985.95,18,3,180,NaN,NaN,NE,0,NaN
29/08/1993,-12.9,994.3,12,3,230,NaN,NaN,SW,0,NaN
30/08/1993,-14.3,998.65,8,3,110,NaN,NaN,NE,0,NaN
31/08/1993,-8,990.1,44,6,10,NaN,NaN,NE,0,NaN
1/09/1993,-1.95,982.35,43,17,10,NaN,NaN,NW,2,NaN
2/09/1993,-4.1,996.3,34,12,200,NaN,NaN,SW,1,NaN
3/09/1993,-4.2,1012.55,11,2,270,NaN,NaN,NW,-998,NaN
4/09/1993,-4.7,1010.5,14,2,90,NaN,NaN,NE,0,NaN
5/09/1993,-2,992,57,22,20,NaN,NaN,NE,1,NaN
6/09/1993,0.4,971.75,69,30,360,NaN,NaN,N,1,NaN
7/09/1993,-2.9,978.2,38,17,320,NaN,NaN,SW,0,NaN
8/09/1993,-4.7,981,34,9,90,NaN,NaN,NE,-998,NaN
9/09/1993,-1.2,971,38,7,150,NaN,NaN,E,3,NaN
10/09/1993,-2.45,977.85,56,12,40,NaN,NaN,NE,0,NaN
11/09/1993,-1.05,969.05,55,18,50,NaN,NaN,NW,1,NaN
12/09/1993,0.6,969.8,36,16,360,NaN,NaN,N,0,NaN
13/09/1993,-1.5,958.3,8,2,320,NaN,NaN,NW,5,NaN
14/09/1993,-2.85,968.75,30,6,100,NaN,NaN,E,1,NaN
15/09/1993,-5.95,989.6,28,11,200,NaN,NaN,SW,-998,NaN
16/09/1993,-8.8,1000.8,31,9,230,NaN,NaN,E,3,NaN
17/09/1993,-5.7,995.3,22,9,100,NaN,NaN,NE,2,NaN
18/09/1993,-4.1,989,26,9,210,NaN,NaN,SE,20,NaN
19/09/1993,-7.65,996,23,6,230,NaN,NaN,SW,0,NaN
20/09/1993,-4.85,988.6,34,7,240,NaN,NaN,SE,3,NaN
21/09/1993,-1.9,982.4,31,12,250,NaN,NaN,W,0,NaN
22/09/1993,-0.8,975.4,55,22,10,NaN,NaN,N,0,NaN
23/09/1993,-5.85,975.05,43,23,330,NaN,NaN,SW,0,NaN
24/09/1993,-8.75,990.5,31,8,220,NaN,NaN,SW,0,NaN
25/09/1993,-3.85,981.55,15,4,150,NaN,NaN,NE,0,NaN
26/09/1993,-5.5,971.7,52,17,10,NaN,NaN,N,0,NaN
27/09/1993,-12.95,966.05,63,17,250,NaN,NaN,SW,0,NaN
28/09/1993,-13.6,971.95,29,12,210,NaN,NaN,SW,0,NaN
29/09/1993,-9.4,978.8,10,2,70,NaN,NaN,N,-998,NaN
30/09/1993,-7,975.55,27,6,290,NaN,NaN,W,2,NaN
1/10/1993,-11.2,983.25,33,17,210,NaN,NaN,SW,0,NaN
2/10/1993,-9.85,997.7,23,5,220,NaN,NaN,SW,-998,NaN
3/10/1993,-4.3,992.65,38,12,360,NaN,NaN,NW,2,NaN
4/10/1993,-3.75,986.2,24,7,170,NaN,NaN,SE,2,NaN
5/10/1993,1.25,983.05,38,11,360,NaN,NaN,N,4,NaN
6/10/1993,2.25,980.55,21,3,140,NaN,NaN,SE,8,NaN
7/10/1993,0.85,964.75,24,5,150,NaN,NaN,SE,6,NaN
8/10/1993,-2.25,962.25,23,10,270,NaN,NaN,NW,10,NaN
9/10/1993,-5,965.05,9,2,190,NaN,NaN,SW,0,NaN
10/10/1993,-6.5,959.3,28,5,10,NaN,NaN,NE,1,NaN
11/10/1993,-0.65,959.75,44,17,20,NaN,NaN,N,0,NaN
12/10/1993,-1.25,959.95,32,16,10,NaN,NaN,N,2,NaN
13/10/1993,-2.5,973.85,22,7,10,NaN,NaN,NW,0,NaN
14/10/1993,-1.75,986,17,3,260,NaN,NaN,NE,0,NaN
15/10/1993,-3.45,992.2,8,3,70,NaN,NaN,NW,0,NaN
16/10/1993,-8,996,19,8,220,NaN,NaN,SW,0,NaN
17/10/1993,-9.15,997.35,21,8,220,NaN,NaN,SW,-998,NaN
18/10/1993,-5.8,995.85,46,13,220,NaN,NaN,SW,0,NaN
19/10/1993,-2.95,1003.7,24,5,220,NaN,NaN,NW,0,NaN
20/10/1993,-0.5,1000.8,33,12,300,NaN,NaN,NW,15,NaN
21/10/1993,-1.3,1003.95,17,3,250,NaN,NaN,SW,1,NaN
22/10/1993,-1.45,996.2,50,16,350,NaN,NaN,NW,12,NaN
23/10/1993,-2.2,1001.1,22,7,240,NaN,NaN,NW,-998,NaN
24/10/1993,-1.45,998.4,29,11,210,NaN,NaN,SW,4,NaN
25/10/1993,-1.5,998.75,24,9,230,NaN,NaN,SW,1,NaN
26/10/1993,0.4,998.9,21,5,260,NaN,NaN,W,0,NaN
27/10/1993,0.05,991,53,17,350,NaN,NaN,NW,2,NaN
28/10/1993,-1,975.95,47,20,350,NaN,NaN,N,6,NaN
29/10/1993,-5.35,968.9,45,15,240,NaN,NaN,SW,0,NaN
30/10/1993,-8.35,971.2,36,16,240,NaN,NaN,SW,1,NaN
31/10/1993,-6.2,974.2,20,4,250,NaN,NaN,SE,-998,NaN
1/11/1993,-2.5,974.05,24,6,90,NaN,NaN,E,0,NaN
2/11/1993,-2.55,983.9,33,11,100,NaN,NaN,E,0,NaN
3/11/1993,-1.9,993.75,14,6,10,NaN,NaN,N,0,NaN
4/11/1993,-1.7,997.9,38,6,10,NaN,NaN,NE,0,NaN
5/11/1993,1,994.9,50,14,20,NaN,NaN,NE,2,NaN
6/11/1993,2.5,984.95,50,23,20,NaN,NaN,N,1,NaN
7/11/1993,2.2,973.65,56,28,30,NaN,NaN,NE,52,NaN
8/11/1993,1.8,973.15,40,21,20,NaN,NaN,N,0,NaN
9/11/1993,0.85,965.2,47,20,20,NaN,NaN,N,2,NaN
10/11/1993,0.5,973.6,58,23,20,NaN,NaN,N,1,NaN
11/11/1993,1.2,976.7,78,33,360,NaN,NaN,N,6,NaN
12/11/1993,0.2,972.2,64,34,360,NaN,NaN,N,2,NaN
13/11/1993,2.15,974.6,26,7,10,NaN,NaN,NE,0,NaN
14/11/1993,-1.2,976.05,33,15,40,NaN,NaN,NW,0,NaN
15/11/1993,1,975.9,31,6,90,NaN,NaN,E,0,NaN
16/11/1993,0.3,978.5,22,5,100,NaN,NaN,NW,0,NaN
17/11/1993,0,976.6,59,17,10,NaN,NaN,NE,0,NaN
18/11/1993,2.75,973.55,41,26,10,NaN,NaN,NE,9,NaN
19/11/1993,3.5,971.65,46,21,20,NaN,NaN,NE,4,NaN
20/11/1993,2.5,972.5,38,5,20,NaN,NaN,SE,0,NaN
21/11/1993,1,981.55,8,2,320,NaN,NaN,NW,1,NaN
22/11/1993,0,986.5,10,3,110,NaN,NaN,SW,0,NaN
23/11/1993,0.9,986.6,34,9,20,NaN,NaN,NE,0,NaN
24/11/1993,2.6,980.35,52,23,20,NaN,NaN,NE,0,NaN
25/11/1993,2,970.4,64,36,10,NaN,NaN,N,11,NaN
26/11/1993,1,978.3,46,24,350,NaN,NaN,NW,1,NaN
27/11/1993,1.4,987.35,40,23,350,NaN,NaN,NW,4,NaN
28/11/1993,1.25,989.6,52,26,360,NaN,NaN,,7,NaN
29/11/1993,0.85,994.2,24,15,NaN,NaN,NaN,,0,NaN
30/11/1993,0.05,985.35,28,9,NaN,NaN,NaN,,0,NaN
1/12/1993,0.6,972.55,42,22,70,NaN,NaN,NE,0,NaN
2/12/1993,-0.4,970.15,22,11,360,NaN,NaN,NW,2,NaN
3/12/1993,-0.6,978.1,28,11,10,NaN,NaN,SW,0,NaN
4/12/1993,-1.4,980.65,10,5,250,NaN,NaN,SW,-998,NaN
5/12/1993,0,974.6,14,5,360,NaN,NaN,NE,0,NaN
6/12/1993,-0.05,969.55,14,3,150,NaN,NaN,SW,0,NaN
7/12/1993,-0.05,974.1,18,7,250,NaN,NaN,N,-998,NaN
8/12/1993,-0.5,979.1,14,8,240,NaN,NaN,SW,-998,NaN
9/12/1993,0.2,986.5,11,5,210,NaN,NaN,SW,0,NaN
10/12/1993,-0.25,994.6,12,3,220,NaN,NaN,SW,0,NaN
11/12/1993,-0.05,996,9,3,110,NaN,NaN,SE,0,NaN
12/12/1993,1.65,996.6,8,4,240,NaN,NaN,SW,0,NaN
13/12/1993,0.65,994,10,4,230,NaN,NaN,SW,0,NaN
14/12/1993,2.15,985.3,18,2,140,NaN,NaN,SE,0,NaN
15/12/1993,1.9,980.8,21,4,100,NaN,NaN,NW,-998,NaN
16/12/1993,1.7,980.1,7,2,130,NaN,NaN,SE,0,NaN
17/12/1993,1.75,977,6,1,110,NaN,NaN,SE,0,NaN
18/12/1993,1.05,982.4,20,8,210,NaN,NaN,SW,1,NaN
19/12/1993,1.2,992.65,20,11,220,NaN,NaN,SW,0,NaN
20/12/1993,0.2,990.3,41,7,80,NaN,NaN,NE,0,NaN
21/12/1993,2.75,984.55,56,14,20,NaN,NaN,NE,2,NaN
22/12/1993,3.05,985.65,39,12,20,NaN,NaN,NW,3,NaN
23/12/1993,2.75,987,31,9,40,NaN,NaN,NW,0,NaN
24/12/1993,3.45,987.45,40,21,20,NaN,NaN,NE,1,NaN
25/12/1993,3.05,985.15,26,12,20,NaN,NaN,N,0,NaN
26/12/1993,0.55,986.9,21,8,230,NaN,NaN,SW,0,NaN
27/12/1993,0.45,991.85,19,9,240,NaN,NaN,SW,0,NaN
28/12/1993,1.85,985.2,34,9,20,NaN,NaN,NE,0,NaN
29/12/1993,2.4,974.75,29,7,70,NaN,NaN,SE,0,NaN
30/12/1993,3.8,980,29,11,100,NaN,NaN,E,-998,NaN
31/12/1993,1.3,992.2,14,5,NaN,NaN,NaN,,0,NaN
1/01/1994,0.6,993.95,23,9,360,NaN,NaN,NW,3,NaN
2/01/1994,1.1,993.5,21,9,240,NaN,NaN,SW,6,NaN
3/01/1994,0.7,998.35,20,8,230,NaN,NaN,SW,0,NaN
4/01/1994,-0.1,992.2,9,2,280,NaN,NaN,NE,5,NaN
5/01/1994,1.55,983.8,33,13,10,NaN,NaN,NW,8,NaN
6/01/1994,2.85,980.2,30,11,10,NaN,NaN,NE,9,NaN
7/01/1994,2.15,984.35,23,8,20,NaN,NaN,NW,1,NaN
8/01/1994,1.35,992.5,19,8,230,NaN,NaN,SW,0,NaN
9/01/1994,3.3,984.55,8,2,330,NaN,NaN,NE,-998,NaN
10/01/1994,3.9,974.7,40,15,20,NaN,NaN,NE,0,NaN
11/01/1994,3.1,975.3,32,9,30,NaN,NaN,NW,5,NaN
12/01/1994,3,982.9,13,4,230,NaN,NaN,SW,0,NaN
13/01/1994,2.6,984.75,8,2,330,NaN,NaN,NW,0,NaN
14/01/1994,1.75,991.6,10,2,270,NaN,NaN,NW,11,NaN
15/01/1994,2,998.65,17,9,220,NaN,NaN,SW,0,NaN
16/01/1994,1.45,994.2,21,13,240,NaN,NaN,SW,0,NaN
17/01/1994,2.1,991.6,14,3,120,NaN,NaN,NW,1,NaN
18/01/1994,4,981.7,49,26,20,NaN,NaN,NE,1,NaN
19/01/1994,4.1,974.65,15,2,330,NaN,NaN,SE,5,NaN
20/01/1994,3.05,978.25,22,7,220,NaN,NaN,SW,1,NaN
21/01/1994,1.45,975.8,20,3,220,NaN,NaN,SW,2,NaN
22/01/1994,3.4,974.2,13,4,180,NaN,NaN,NW,2,NaN
23/01/1994,1.1,981.05,20,11,240,NaN,NaN,SW,2,NaN
24/01/1994,1.1,985.5,10,4,210,NaN,NaN,SW,0,NaN
25/01/1994,1.5,987.85,11,5,230,NaN,NaN,SW,0,NaN
26/01/1994,0.7,983,13,1,110,NaN,NaN,SE,8,NaN
27/01/1994,2.65,982.1,17,2,120,NaN,NaN,SE,0,NaN
28/01/1994,3.1,977.35,25,9,90,NaN,NaN,E,4,NaN
29/01/1994,2.45,980.55,53,16,80,NaN,NaN,NE,3,NaN
30/01/1994,1.65,967.6,66,30,110,NaN,NaN,NE,-998,NaN
31/01/1994,3.05,964.8,50,25,70,NaN,NaN,NE,0,NaN
1/02/1994,4,974.25,30,17,70,NaN,NaN,SE,-998,NaN
2/02/1994,2.3,981.9,20,4,200,NaN,NaN,SW,-998,NaN
3/02/1994,1.75,989.65,17,11,220,NaN,NaN,SW,0,NaN
4/02/1994,1.1,999.25,22,9,230,NaN,NaN,SW,0,NaN
5/02/1994,0.85,992.75,40,17,50,NaN,NaN,SE,0,NaN
6/02/1994,2.15,988.5,16,2,290,NaN,NaN,SW,0,NaN
7/02/1994,2.8,988,32,5,100,NaN,NaN,NW,19,NaN
8/02/1994,1.85,985.95,20,8,200,NaN,NaN,SW,0,NaN
9/02/1994,1.7,987,8,1,80,NaN,NaN,SW,-998,NaN
10/02/1994,1.9,985.6,22,6,100,NaN,NaN,SW,0,NaN
11/02/1994,2.5,975.9,32,11,110,NaN,NaN,NW,10,NaN
12/02/1994,2.3,980.45,39,16,360,NaN,NaN,NW,6,NaN
13/02/1994,3.1,982.8,38,9,20,NaN,NaN,NE,8,NaN
14/02/1994,3.15,976.15,37,7,320,NaN,NaN,NW,1,NaN
15/02/1994,1.55,985.6,24,7,250,NaN,NaN,E,10,NaN
16/02/1994,1.1,986.35,19,4,10,NaN,NaN,SW,1,NaN
17/02/1994,1.35,985.9,18,5,40,NaN,NaN,SW,0,NaN
18/02/1994,1.1,984.2,11,2,10,NaN,NaN,SE,0,NaN
19/02/1994,0.95,973.7,39,15,10,NaN,NaN,NE,-998,NaN
20/02/1994,2.75,964.35,45,19,70,NaN,NaN,NE,0,NaN
21/02/1994,2.7,977.7,17,5,10,NaN,NaN,N,0,NaN
22/02/1994,4.1,989.9,9,2,10,NaN,NaN,SE,-998,NaN
23/02/1994,2.25,989.25,52,9,70,NaN,NaN,NE,-998,NaN
24/02/1994,2.1,984.1,50,19,70,NaN,NaN,NE,2,NaN
25/02/1994,2.85,980.45,70,17,40,NaN,NaN,NE,6,NaN
26/02/1994,1.8,978.4,36,20,330,NaN,NaN,NW,1,NaN
27/02/1994,0.65,983.85,27,13,330,NaN,NaN,SW,0,NaN
28/02/1994,0.35,992.9,14,3,240,NaN,NaN,SW,0,NaN
1/03/1994,0.35,1002.7,21,5,250,NaN,NaN,NE,0,NaN
2/03/1994,0.95,1008.5,17,4,20,NaN,NaN,SE,0,NaN
3/03/1994,-0.15,1009.4,17,7,250,NaN,NaN,NE,0,NaN
4/03/1994,2.9,998.7,37,7,30,NaN,NaN,SE,3,NaN
5/03/1994,4.9,984.1,58,22,10,NaN,NaN,NE,5,NaN
6/03/1994,3.1,982.3,35,22,360,NaN,NaN,N,10,NaN
7/03/1994,3.3,981.45,34,21,10,NaN,NaN,NE,4,NaN
8/03/1994,3.65,976.7,32,10,10,NaN,NaN,NE,0,NaN
9/03/1994,0.95,973.95,15,7,250,NaN,NaN,NW,1,NaN
10/03/1994,0.25,971.9,25,11,20,NaN,NaN,NW,4,NaN
11/03/1994,0.15,979.2,25,18,210,NaN,NaN,SW,0,NaN
12/03/1994,0.6,987.3,24,14,270,NaN,NaN,NW,2,NaN
13/03/1994,0.85,983.4,52,12,20,NaN,NaN,N,4,NaN
14/03/1994,0.9,981.85,48,17,50,NaN,NaN,NE,3,NaN
15/03/1994,1.1,978.65,47,21,10,NaN,NaN,SW,4,NaN
16/03/1994,-0.05,995.25,31,19,200,NaN,NaN,SW,1,NaN
17/03/1994,0.6,1005.9,20,8,210,NaN,NaN,SW,-998,NaN
18/03/1994,-0.8,1008.95,13,4,200,NaN,NaN,N,0,NaN
19/03/1994,1.05,1006.55,18,10,240,NaN,NaN,SW,-998,NaN
20/03/1994,0.7,1004.1,9,3,340,NaN,NaN,NW,0,NaN
21/03/1994,0.85,997.2,32,2,300,NaN,NaN,NW,5,NaN
22/03/1994,2.4,987.45,19,4,140,NaN,NaN,SE,5,NaN
23/03/1994,1.5,984.3,8,1,130,NaN,NaN,SE,0,NaN
24/03/1994,1.25,988.6,16,4,220,NaN,NaN,SW,5,NaN
25/03/1994,-0.05,988.5,34,10,20,NaN,NaN,N,0,NaN
26/03/1994,-0.75,982.1,24,11,120,NaN,NaN,SE,6,NaN
27/03/1994,-0.6,986.3,28,9,120,NaN,NaN,E,17,NaN
28/03/1994,-1.75,998.8,10,5,200,NaN,NaN,NE,0,NaN
29/03/1994,-1.5,1002.6,9,2,230,NaN,NaN,SE,1,NaN
30/03/1994,-0.7,1003.85,5,2,150,NaN,NaN,SE,1,NaN
31/03/1994,-0.25,1006,11,1,180,NaN,NaN,S,1,NaN
1/04/1994,-1.25,1008.25,14,3,210,NaN,NaN,SW,0,NaN
2/04/1994,-0.1,1008.4,11,4,180,NaN,NaN,SE,0,NaN
3/04/1994,0.4,1005.4,8,1,120,NaN,NaN,SE,0,NaN
4/04/1994,2.55,1000.85,23,6,20,NaN,NaN,SE,7,NaN
5/04/1994,1.5,1002.7,21,5,30,NaN,NaN,NW,3,NaN
6/04/1994,0.15,1010.5,11,3,330,NaN,NaN,NW,2,NaN
7/04/1994,1.5,1008.65,12,4,160,NaN,NaN,N,1,NaN
8/04/1994,2.65,997.05,14,3,140,NaN,NaN,SE,0,NaN
9/04/1994,2.75,991.2,36,8,350,NaN,NaN,N,0,NaN
10/04/1994,-0.1,993.75,16,4,220,NaN,NaN,W,0,NaN
11/04/1994,0.65,991.55,59,21,30,NaN,NaN,N,0,NaN
12/04/1994,1.35,981.25,62,28,30,NaN,NaN,N,6,NaN
13/04/1994,0.8,987.85,27,9,340,NaN,NaN,NW,0,NaN
14/04/1994,-0.45,996.8,27,1,330,NaN,NaN,NW,0,NaN
15/04/1994,-0.95,1006.05,10,2,90,NaN,NaN,NE,0,NaN
16/04/1994,-1.25,1013.4,8,2,50,NaN,NaN,NE,0,NaN
17/04/1994,-1.95,1014.85,10,2,250,NaN,NaN,SW,0,NaN
18/04/1994,-2.25,1002.2,12,2,120,NaN,NaN,E,-998,NaN
19/04/1994,-1.15,989.4,26,4,90,NaN,NaN,E,0,NaN
20/04/1994,-1.9,991.7,12,5,20,NaN,NaN,N,0,NaN
