time,station_id,latitude,longitude,high_temperature,low_temperature,avg_temperature,sea_surface_temperature,sea_ice,high_pressure,low_pressure,avg_pressure,peak_windspeed,peak_wind_speed_5second_peak,peak_wind_speed_2minute_peak,avg_windspeed,peak_wind_direction_true,peak_wind_direction,peak_wind_direction_2minute,wind_direction_prevailing,rainfall,snow_precipitation,snow_precipitation_at_snowstake,cloud_cover,avg_temperature_flag,avg_pressure_flag,peak_wind_direction_5second
UTC,,degrees_north,degrees_east,degree_C,degree_C,degree_C,degree_C,,mbar,mbar,mbar,m s-1,m s-1,m s-1,m s-1,degrees,degrees,degrees,,mm,cm,cm,,,,degrees
1995-08-27T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-2.2,-20.0,-11.1,-2.0,92793,985.5,983.8,984.65,24,NaN,NaN,11,NaN,270,NaN,W,6,7,64,10,NaN,NaN,NaN
1995-08-28T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-0.8,-5.0,-2.9,-2.0,92793,980.2,971.1,975.65,38,NaN,NaN,21,NaN,290,NaN,NW,3,3,84,10,NaN,NaN,NaN
1995-08-29T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-1.2,-8.5,-4.85,-2.0,92793,977.8,968.0,972.9,61,NaN,NaN,17,NaN,10,NaN,N,2,2,64,10,NaN,NaN,NaN
1995-08-30T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-2.0,-10.0,-6.0,-2.0,92793,974.9,963.0,968.95,44,NaN,NaN,24,NaN,20,NaN,N,4,4,65,10,NaN,NaN,NaN
1995-08-31T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.2,-5.0,-2.4,-2.0,92793,965.4,962.9,964.15,59,NaN,NaN,29,NaN,10,NaN,N,11,7,97,10,NaN,NaN,NaN
1995-09-01T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-3.0,-9.0,-6.0,-2.0,92793,976.2,967.2,971.7,74,NaN,NaN,35,NaN,20,NaN,N,2,2,97,6,NaN,NaN,NaN
1995-09-02T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-8.3,-16.0,-12.15,-2.0,92793,986.5,971.9,979.2,69,NaN,NaN,18,NaN,20,NaN,NW,0,1,98,10,NaN,NaN,NaN
1995-09-03T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-9.0,-18.0,-13.5,-2.0,92793,973.9,958.1,966.0,64,NaN,NaN,21,NaN,20,NaN,N,1,1,98,10,NaN,NaN,NaN
1995-09-04T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-2.7,-9.8,-6.25,-2.0,92793,961.7,947.1,954.4,55,NaN,NaN,26,NaN,110,NaN,E,5,3,98,10,NaN,NaN,NaN
1995-09-05T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-13.2,-19.0,-16.1,-1.9,92792,984.8,964.3,974.55,44,NaN,NaN,14,NaN,90,NaN,NW,1,1,98,10,NaN,NaN,NaN
1995-09-06T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-18.0,-22.0,-20.0,-1.9,82792,991.8,988.9,990.35,13,NaN,NaN,5,NaN,360,NaN,NW,0,0,98,5,NaN,NaN,NaN
1995-09-07T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-10.5,-18.0,-14.25,-1.9,82792,983.6,979.2,981.4,5,NaN,NaN,2,NaN,50,NaN,NW,0,0,97,3,NaN,NaN,NaN
1995-09-08T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-10.0,-18.0,-14.0,-1.9,82792,981.0,979.1,980.05,16,NaN,NaN,5,NaN,80,NaN,E,0,-998,98,9,NaN,NaN,NaN
1995-09-09T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-11.8,-21.0,-16.4,-1.9,82792,978.0,973.5,975.75,9,NaN,NaN,4,NaN,10,NaN,NE,0,0,98,5,NaN,NaN,NaN
1995-09-10T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-7.5,-13.5,-10.5,-1.9,82792,998.0,977.9,987.95,22,NaN,NaN,8,NaN,20,NaN,N,0,0,98,3,NaN,NaN,NaN
1995-09-11T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-13.0,-15.9,-14.45,-1.9,82792,1003.2,1000.1,1001.65,14,NaN,NaN,6,NaN,110,NaN,NE,-998,-998,98,10,NaN,NaN,NaN
1995-09-12T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-3.5,-4.7,-4.1,-1.9,82792,980.2,977.2,978.7,44,NaN,NaN,16,NaN,90,NaN,E,10,12,101,10,NaN,NaN,NaN
1995-09-13T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-6.0,-8.3,-7.15,-1.9,82792,982.6,980.1,981.35,21,NaN,NaN,11,NaN,20,NaN,SE,14,34,124,10,NaN,NaN,NaN
1995-09-14T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-7.1,-10.8,-8.95,-1.9,82792,993.8,985.4,989.6,14,NaN,NaN,2,NaN,180,NaN,S,0,19,135,6,NaN,NaN,NaN
1995-09-15T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-7.0,-14.0,-10.5,-1.9,82792,997.6,992.0,994.8,15,NaN,NaN,4,NaN,360,NaN,NE,0,0,135,10,NaN,NaN,NaN
1995-09-16T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-3.2,-13.0,-8.1,-1.9,82792,982.2,979.9,981.05,40,NaN,NaN,2,NaN,80,NaN,NW,1,6,135,10,NaN,NaN,NaN
1995-09-17T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-1.0,-8.0,-4.5,-1.9,82792,985.5,981.0,983.25,12,NaN,NaN,3,NaN,200,NaN,SW,1,1,133,10,NaN,NaN,NaN
1995-09-18T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-8.5,-15.0,-11.75,-1.9,82792,998.1,987.2,992.65,11,NaN,NaN,5,NaN,290,NaN,NW,0,0,113,10,NaN,NaN,NaN
1995-09-19T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-2.0,-16.0,-9.0,-1.9,82792,998.5,996.8,997.65,12,NaN,NaN,2,NaN,200,NaN,W,3,1,113,10,NaN,NaN,NaN
1995-09-20T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-3.5,-14.0,-8.75,-1.9,82792,1002.2,999.8,1001.0,11,NaN,NaN,4,NaN,250,NaN,SW,0,0,112,4,NaN,NaN,NaN
1995-09-21T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-4.0,-14.5,-9.25,-1.9,82792,1008.3,1002.6,1005.45,8,NaN,NaN,2,NaN,280,NaN,NW,0,0,112,10,NaN,NaN,NaN
1995-09-22T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.0,-12.5,-6.25,-1.9,82792,1008.0,997.1,1002.55,42,NaN,NaN,13,NaN,360,NaN,N,1,-998,110,10,NaN,NaN,NaN
1995-09-23T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.5,0.0,0.75,-1.9,82792,999.0,991.3,995.15,55,NaN,NaN,35,NaN,360,NaN,N,2,2,102,10,NaN,NaN,NaN
1995-09-24T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.0,-6.0,-2.5,-1.9,82792,995.2,979.5,987.35,67,NaN,NaN,30,NaN,20,NaN,N,8,2,96,10,NaN,NaN,NaN
1995-09-25T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.4,-1.5,-0.55,-1.9,82792,986.0,978.5,982.25,48,NaN,NaN,28,NaN,20,NaN,N,2,1,90,10,NaN,NaN,NaN
1995-09-26T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.0,-9.0,-4.0,-1.9,82792,972.1,964.5,968.3,67,NaN,NaN,33,NaN,360,NaN,N,2,2,90,10,NaN,NaN,NaN
1995-09-27T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.0,-6.5,-3.25,-1.9,82792,985.8,966.5,976.15,36,NaN,NaN,9,NaN,200,NaN,W,2,2,104,10,NaN,NaN,NaN
1995-09-28T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.0,-9.5,-4.75,-1.9,82792,997.5,983.8,990.65,37,NaN,NaN,9,NaN,30,NaN,NE,0,0,96,10,NaN,NaN,NaN
1995-09-29T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.0,-5.0,-1.5,-1.8,82741,987.8,979.2,983.5,43,NaN,NaN,18,NaN,360,NaN,N,6,1,94,10,NaN,NaN,NaN
1995-09-30T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.0,-1.0,0.5,-1.8,82741,988.0,982.4,985.2,45,NaN,NaN,25,NaN,350,NaN,N,3,0,96,10,NaN,NaN,NaN
1995-10-01T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-0.5,-4.0,-2.25,-1.8,82741,987.8,981.5,984.65,50,NaN,NaN,24,NaN,360,NaN,N,3,4,103,10,NaN,NaN,NaN
1995-10-02T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.0,-3.0,-0.5,-1.8,82741,976.1,969.1,972.6,67,NaN,NaN,36,NaN,360,NaN,N,4,5,115,10,NaN,NaN,NaN
1995-10-03T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.0,-3.0,-1.0,-1.8,82741,985.5,970.3,977.9,53,NaN,NaN,23,NaN,360,NaN,N,1,1,120,10,NaN,NaN,NaN
1995-10-04T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.5,0.0,0.75,-1.8,82741,995.5,987.1,991.3,58,NaN,NaN,35,NaN,20,NaN,N,7,1,120,10,NaN,NaN,NaN
1995-10-05T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.7,-6.2,-2.75,-1.8,82741,994.3,980.2,987.25,59,NaN,NaN,15,NaN,20,NaN,NW,0,0,118,10,NaN,NaN,NaN
1995-10-06T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.8,-0.1,0.85,-1.8,82741,999.0,980.7,989.85,39,NaN,NaN,21,NaN,20,NaN,N,0,0,115,10,NaN,NaN,NaN
1995-10-07T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.7,0.0,0.85,-1.8,82741,1007.0,1000.2,1003.6,40,NaN,NaN,24,NaN,360,NaN,N,6,2,121,10,NaN,NaN,NaN
1995-10-08T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.5,0.0,1.25,-1.8,82741,1008.2,1006.5,1007.35,46,NaN,NaN,23,NaN,20,NaN,N,3,0,110,10,NaN,NaN,NaN
1995-10-09T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.0,0.5,1.75,-1.8,82741,1004.0,995.3,999.65,56,NaN,NaN,31,NaN,20,NaN,N,14,0,100,10,NaN,NaN,NaN
1995-10-10T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,5.0,2.0,3.5,-1.8,82741,999.7,990.8,995.25,51,NaN,NaN,19,NaN,20,NaN,N,4,0,90,10,NaN,NaN,NaN
1995-10-11T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.0,0.0,1.0,-1.8,80790,988.0,980.9,984.45,35,NaN,NaN,13,NaN,360,NaN,NW,2,0,86,10,NaN,NaN,NaN
1995-10-12T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.0,-4.5,-1.25,-1.8,80790,990.0,980.8,985.4,25,NaN,NaN,10,NaN,50,NaN,NE,5,0,85,2,NaN,NaN,NaN
1995-10-13T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-3.0,-12.0,-7.5,-1.8,80790,985.7,980.2,982.95,8,NaN,NaN,2,NaN,180,NaN,NW,0,0,85,2,NaN,NaN,NaN
1995-10-14T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-1.5,-10.0,-5.75,-0.5,80790,1002.5,990.1,996.3,8,NaN,NaN,3,NaN,80,NaN,NE,0,0,85,2,NaN,NaN,NaN
1995-10-15T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.5,-10.0,-3.75,-1.8,80790,1009.8,1004.2,1007.0,7,NaN,NaN,1,NaN,180,NaN,SE,0,0,84,2,NaN,NaN,NaN
1995-10-16T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.2,-5.5,-2.65,-1.0,80790,1008.0,999.2,1003.6,21,NaN,NaN,4,NaN,30,NaN,N,0,0,85,10,NaN,NaN,NaN
1995-10-17T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.0,-6.6,-3.3,-1.0,80790,990.2,983.0,986.6,49,NaN,NaN,17,NaN,20,NaN,N,0,0,82,10,NaN,NaN,NaN
1995-10-18T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-1.5,-7.0,-4.25,-1.8,80790,986.1,965.1,975.6,38,NaN,NaN,9,NaN,70,NaN,W,-998,0,86,10,NaN,NaN,NaN
1995-10-19T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.5,-6.5,-2.5,-0.5,80790,964.0,963.0,963.5,37,NaN,NaN,8,NaN,20,NaN,N,0,0,84,6,NaN,NaN,NaN
1995-10-20T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-3.5,-11.0,-7.25,-0.5,80790,975.0,967.1,971.05,12,NaN,NaN,5,NaN,340,NaN,NW,0,1,90,6,NaN,NaN,NaN
1995-10-21T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.5,-12.0,-5.25,-0.5,80790,984.9,977.1,981.0,8,NaN,NaN,2,NaN,290,NaN,E,0,0,85,3,NaN,NaN,NaN
1995-10-22T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.0,-14.0,-7.0,-0.5,80790,998.5,986.9,992.7,10,NaN,NaN,2,NaN,50,NaN,E,0,0,84,8,NaN,NaN,NaN
1995-10-23T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-3.0,-10.5,-6.75,-1.0,80790,996.4,995.0,995.7,6,NaN,NaN,1,NaN,200,NaN,W,0,0,85,10,NaN,NaN,NaN
1995-10-24T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-4.0,-13.5,-8.75,-1.0,80790,997.2,992.3,994.75,6,NaN,NaN,3,NaN,90,NaN,S,0,0,84,2,NaN,NaN,NaN
1995-10-25T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-1.5,-12.2,-6.85,-1.0,80790,988.1,983.9,986.0,12,NaN,NaN,4,NaN,100,NaN,SE,0,0,85,2,NaN,NaN,NaN
1995-10-26T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-1.5,-12.0,-6.75,-1.0,80790,1004.9,994.1,999.5,17,NaN,NaN,2,NaN,180,NaN,S,0,0,85,2,NaN,NaN,NaN
1995-10-27T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-1.0,-14.2,-7.6,-1.0,80790,1010.1,1008.1,1009.1,10,NaN,NaN,4,NaN,340,NaN,NW,0,0,85,8,NaN,NaN,NaN
1995-10-28T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.5,-5.0,-0.75,-0.5,80790,1006.1,998.7,1002.4,11,NaN,NaN,4,NaN,150,NaN,SE,5,0,85,10,NaN,NaN,NaN
1995-10-29T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.5,-3.0,-0.75,-0.5,80790,996.2,985.1,990.65,11,NaN,NaN,3,NaN,260,NaN,W,0,0,85,9,NaN,NaN,NaN
1995-10-30T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.0,-1.5,0.75,-0.5,80790,985.1,980.0,982.55,9,NaN,NaN,3,NaN,270,NaN,W,-998,0,82,7,NaN,NaN,NaN
1995-10-31T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.0,-1.9,0.05,-0.5,80790,974.1,967.2,970.65,36,NaN,NaN,5,NaN,40,NaN,NE,0,-998,82,10,NaN,NaN,NaN
1995-11-01T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.5,-5.0,-2.25,-0.5,80790,971.2,965.2,968.2,21,NaN,NaN,5,NaN,360,NaN,NW,1,-998,82,9,NaN,NaN,NaN
1995-11-02T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-4.5,-9.0,-6.75,-0.5,80790,979.5,973.2,976.35,25,NaN,NaN,6,NaN,210,NaN,SW,0,2,82,9,NaN,NaN,NaN
1995-11-03T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-1.5,-9.4,-5.45,-0.5,80790,983.1,977.8,980.45,14,NaN,NaN,3,NaN,200,NaN,SE,0,0,82,9,NaN,NaN,NaN
1995-11-04T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.0,-5.6,-2.8,-0.5,80790,974.2,969.5,971.85,36,NaN,NaN,6,NaN,20,NaN,N,0,0,82,10,NaN,NaN,NaN
1995-11-05T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.5,-3.2,-1.35,-0.5,80790,976.2,970.1,973.15,40,NaN,NaN,14,NaN,260,NaN,NW,0,0,80,10,NaN,NaN,NaN
1995-11-06T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.0,-2.5,-0.75,-0.5,80790,966.1,960.9,963.5,35,NaN,NaN,20,NaN,50,NaN,E,2,-998,92,8,NaN,NaN,NaN
1995-11-07T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-1.0,-5.0,-3.0,-0.5,80790,976.1,967.8,971.95,38,NaN,NaN,19,NaN,100,NaN,E,0,0,85,7,NaN,NaN,NaN
1995-11-08T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-2.5,-7.0,-4.75,-0.5,80790,989.5,980.1,984.8,31,NaN,NaN,15,NaN,100,NaN,SW,0,0,82,2,NaN,NaN,NaN
1995-11-09T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.0,-8.0,-4.0,-0.5,80790,1003.3,994.1,998.7,26,NaN,NaN,7,NaN,90,NaN,S,0,0,82,0,NaN,NaN,NaN
1995-11-10T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-1.0,-8.2,-4.6,0.0,80790,1006.1,1000.2,1003.15,8,NaN,NaN,2,NaN,100,NaN,NE,0,0,80,2,NaN,NaN,NaN
1995-11-11T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.5,-2.5,-1.0,-0.5,80790,997.6,989.5,993.55,28,NaN,NaN,10,NaN,20,NaN,W,2,1,80,8,NaN,NaN,NaN
1995-11-12T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-0.5,-4.0,-2.25,0.0,80790,995.6,976.2,985.9,70,NaN,NaN,17,NaN,50,NaN,NE,2,-998,79,10,NaN,NaN,NaN
1995-11-13T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.6,-1.1,-0.25,-0.5,80790,978.2,973.2,975.7,30,NaN,NaN,9,NaN,10,NaN,NW,9,8,90,10,NaN,NaN,NaN
1995-11-14T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.4,-2.5,-1.05,-0.5,80790,973.1,969.0,971.05,47,NaN,NaN,20,NaN,20,NaN,NW,3,4,95,10,NaN,NaN,NaN
1995-11-15T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-1.0,-2.5,-1.75,-0.5,80790,974.2,956.5,965.35,31,NaN,NaN,15,NaN,200,NaN,SW,4,4,105,10,NaN,NaN,NaN
1995-11-16T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-1.0,-5.2,-3.1,-0.5,80790,990.8,977.2,984.0,27,NaN,NaN,8,NaN,200,NaN,SW,0,-998,96,7,NaN,NaN,NaN
1995-11-17T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.0,-7.5,-2.75,-0.5,80790,994.8,993.1,993.95,23,NaN,NaN,1,NaN,200,NaN,N,0,-998,95,10,NaN,NaN,NaN
1995-11-18T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.5,-4.0,-1.25,-0.5,80790,1002.0,995.2,998.6,9,NaN,NaN,5,NaN,350,NaN,NW,2,2,90,10,NaN,NaN,NaN
1995-11-19T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,4.5,-0.8,1.85,-0.5,80790,1002.3,995.0,998.65,53,NaN,NaN,17,NaN,20,NaN,N,1,0,85,10,NaN,NaN,NaN
1995-11-20T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,4.6,1.0,2.8,-0.5,80790,993.1,991.2,992.15,52,NaN,NaN,15,NaN,20,NaN,N,0,0,65,10,NaN,NaN,NaN
1995-11-21T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.5,-0.4,1.55,-0.5,80790,993.2,985.6,989.4,24,NaN,NaN,10,NaN,50,NaN,NE,0,0,63,10,NaN,NaN,NaN
1995-11-22T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,4.8,-1.0,1.9,0.0,80790,981.8,969.8,975.8,24,NaN,NaN,2,NaN,20,NaN,SW,-998,0,61,7,NaN,NaN,NaN
1995-11-23T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.5,-1.9,0.3,0.0,80790,969.2,964.2,966.7,10,NaN,NaN,4,NaN,100,NaN,S,0,0,64,8,NaN,NaN,NaN
1995-11-24T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.0,-1.5,-0.75,-0.5,80790,980.0,965.9,972.95,20,NaN,NaN,6,NaN,200,NaN,SW,0,0,62,10,NaN,NaN,NaN
1995-11-25T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.5,-2.8,-0.65,0.0,80790,983.0,982.1,982.55,17,NaN,NaN,4,NaN,270,NaN,W,0,0,61,7,NaN,NaN,NaN
1995-11-26T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.0,-5.5,-1.75,0.0,80790,987.2,980.8,984.0,6,NaN,NaN,2,NaN,10,NaN,N,0,0,58,2,NaN,NaN,NaN
1995-11-27T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.0,-3.0,0.0,0.0,80790,987.3,972.1,979.7,28,NaN,NaN,9,NaN,90,NaN,S,0,0,58,10,NaN,NaN,NaN
1995-11-28T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.0,-2.0,0.0,0.0,80790,965.5,960.0,962.75,28,NaN,NaN,11,NaN,90,NaN,E,2,-998,60,10,NaN,NaN,NaN
1995-11-29T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.0,0.0,1.0,0.0,80790,978.5,960.4,969.45,34,NaN,NaN,15,NaN,90,NaN,E,0,0,55,10,NaN,NaN,NaN
1995-11-30T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.5,0.0,1.75,0.0,80790,979.5,970.2,974.85,30,NaN,NaN,9,NaN,80,NaN,E,0,0,55,7,NaN,NaN,NaN
1995-12-01T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-1.0,-3.0,-2.0,0.0,80790,985.8,980.2,983.0,12,NaN,NaN,3,NaN,350,NaN,SW,0,0,53,9,NaN,NaN,NaN
1995-12-02T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.0,-3.4,-0.7,0.0,80790,980.3,977.5,978.9,30,NaN,NaN,6,NaN,110,NaN,SE,0,0,53,10,NaN,NaN,NaN
1995-12-03T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.0,-0.7,0.65,0.0,80790,986.5,982.2,984.35,23,NaN,NaN,2,NaN,110,NaN,SE,3,5,54,8,NaN,NaN,NaN
1995-12-04T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,6.5,0.0,3.25,0.1,80790,980.3,978.1,979.2,15,NaN,NaN,4,NaN,90,NaN,NE,0,0,50,10,NaN,NaN,NaN
1995-12-05T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.5,0.0,0.75,1.0,80790,986.1,970.9,978.5,37,NaN,NaN,6,NaN,20,NaN,N,-998,0,48,10,NaN,NaN,NaN
1995-12-06T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.0,0.0,1.0,1.0,80790,996.1,988.2,992.15,22,NaN,NaN,3,NaN,20,NaN,SE,0,0,52,10,NaN,NaN,NaN
1995-12-07T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.0,-1.4,-0.7,0.0,80790,1010.1,1001.9,1006.0,11,NaN,NaN,8,NaN,220,NaN,SW,0,0,47,10,NaN,NaN,NaN
1995-12-08T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.2,0.0,1.6,1.0,80790,1009.4,1001.8,1005.6,19,NaN,NaN,10,NaN,20,NaN,NE,4,0,45,10,NaN,NaN,NaN
1995-12-09T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,5.0,0.0,2.5,1.0,80790,1001.8,995.2,998.5,8,NaN,NaN,2,NaN,100,NaN,SE,4,0,42,9,NaN,NaN,NaN
1995-12-10T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,4.0,1.0,2.5,1.0,80790,991.3,985.1,988.2,30,NaN,NaN,10,NaN,20,NaN,SE,0,-998,38,10,NaN,NaN,NaN
1995-12-11T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.1,0.2,1.65,1.0,80790,987.5,973.8,980.65,40,NaN,NaN,19,NaN,50,NaN,NE,6,0,31,10,NaN,NaN,NaN
1995-12-12T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.0,0.0,1.5,1.0,80790,974.1,961.5,967.8,59,NaN,NaN,20,NaN,50,NaN,NW,2,0,21,8,NaN,NaN,NaN
1995-12-13T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.0,-1.0,1.0,1.0,80790,966.1,957.0,961.55,43,NaN,NaN,7,NaN,350,NaN,NW,4,1,20,10,NaN,NaN,NaN
1995-12-14T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.0,-1.0,1.0,-0.5,80790,972.4,967.2,969.8,24,NaN,NaN,8,NaN,180,NaN,SW,1,2,18,10,NaN,NaN,NaN
1995-12-15T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.8,-1.6,0.1,0.0,80790,964.5,963.1,963.8,14,NaN,NaN,4,NaN,180,NaN,S,0,0,11,3,NaN,NaN,NaN
1995-12-16T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.6,-3.5,-1.45,0.0,80790,964.9,964.4,964.65,10,NaN,NaN,3,NaN,200,NaN,W,0,0,10,10,NaN,NaN,NaN
1995-12-17T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,3.5,-1.7,0.9,0.5,80790,972.8,965.9,969.35,10,NaN,NaN,4,NaN,290,NaN,W,0,0,5,10,NaN,NaN,NaN
1995-12-18T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,-1.0,-1.5,-1.25,0.0,80790,980.9,975.5,978.2,21,NaN,NaN,6,NaN,250,NaN,SW,0,0,2,10,NaN,NaN,NaN
1995-12-19T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,0.0,-2.0,-1.0,0.0,80790,981.7,979.8,980.75,15,NaN,NaN,7,NaN,200,NaN,SW,0,0,2,10,NaN,NaN,NaN
1995-12-20T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.0,-2.0,-0.5,0.5,80790,988.1,978.5,983.3,15,NaN,NaN,6,NaN,200,NaN,SW,0,0,3,8,NaN,NaN,NaN
1995-12-21T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,1.0,-3.0,-1.0,0.0,80790,993.8,989.8,991.8,13,NaN,NaN,4,NaN,120,NaN,SE,1,0,0,10,NaN,NaN,NaN
1995-12-22T00:00:00Z,Gamage Point PALMOS,-64.77,-64.05,2.0,-1.0,0.5,0.0,80790,997.2,995.8,996.5,14,NaN,NaN,5,NaN,250,NaN,W,0,0,0,3,NaN,NaN,NaN
