study_name,time,island_name,colony_code,num_breeding_pairs,num_chicks,census_time
,UTC,,,,,
PAL0506,2006-01-18T00:00:00Z,CHR,6.0,75,90,
PAL0506,2006-01-18T00:00:00Z,CHR,7.0,243,246,
PAL0506,2006-01-18T00:00:00Z,CHR,7.1,0,0,
PAL0506,2006-01-18T00:00:00Z,CHR,7.2,27,23,
PAL0506,2006-01-18T00:00:00Z,CHR,8.0,98,95,
PAL0506,2006-01-18T00:00:00Z,CHR,9.1,36,49,
PAL0506,2006-01-18T00:00:00Z,CHR,10.0,0,0,
PAL0506,2006-01-18T00:00:00Z,CHR,11.0,0,0,
PAL0506,2006-01-18T00:00:00Z,COR,1.0,0,0,
PAL0506,2006-01-18T00:00:00Z,COR,2.0,52,60,
PAL0506,2006-01-18T00:00:00Z,COR,3.0,32,42,
PAL0506,2006-01-18T00:00:00Z,COR,4.0,0,0,
PAL0506,2006-01-18T00:00:00Z,COR,5.0,23,21,
PAL0506,2006-01-18T00:00:00Z,COR,5.1,66,75,
PAL0506,2006-01-18T00:00:00Z,COR,6.0,0,0,
PAL0506,2006-01-18T00:00:00Z,HUM,1.1,0,0,
PAL0506,2006-01-18T00:00:00Z,HUM,1.2,0,0,
PAL0506,2006-01-18T00:00:00Z,HUM,1.3,0,0,
PAL0506,2006-01-18T00:00:00Z,HUM,2.1,23,42,
PAL0506,2006-01-18T00:00:00Z,HUM,2.2,22,53,
PAL0506,2006-01-18T00:00:00Z,HUM,3.0,48,83,
PAL0506,2006-01-18T00:00:00Z,HUM,3.1,0,0,
PAL0506,2006-01-18T00:00:00Z,HUM,4.0,8,14,
PAL0506,2006-01-18T00:00:00Z,HUM,5.0,35,74,
PAL0506,2006-01-18T00:00:00Z,TOR,1.0,0,0,
PAL0506,2006-01-18T00:00:00Z,TOR,2.0,0,0,
PAL0506,2006-01-18T00:00:00Z,TOR,3.0,0,0,
PAL0506,2006-01-18T00:00:00Z,TOR,4.0,34,24,
PAL0506,2006-01-18T00:00:00Z,TOR,5.0,18,24,
PAL0506,2006-01-18T00:00:00Z,TOR,12.0,7,3,
PAL0506,2006-01-18T00:00:00Z,TOR,13.0,0,0,
PAL0506,2006-01-18T00:00:00Z,TOR,15.0,60,60,
PAL0506,2006-01-18T00:00:00Z,TOR,17.0,0,0,
PAL0506,2006-01-18T00:00:00Z,TOR,18.0,30,42,
PAL0506,2006-01-18T00:00:00Z,TOR,19.0,184,252,
PAL0506,2006-01-18T00:00:00Z,TOR,20.0,50,68,
PAL0506,2006-01-18T00:00:00Z,TOR,21.0,0,0,
PAL0506,2006-01-18T00:00:00Z,TOR,22.0,0,0,
PAL0506,2006-01-18T00:00:00Z,TOR,23.0,7,0,
PAL0506,2006-01-18T00:00:00Z,TOR,23.1,0,0,
PAL0607,2007-01-22T00:00:00Z,CHR,1.0,16,14,1100
PAL0607,2007-01-22T00:00:00Z,CHR,2.0,0,0,
PAL0607,2007-01-22T00:00:00Z,CHR,3.0,31,26,
PAL0607,2007-01-22T00:00:00Z,CHR,3.1,0,0,
PAL0607,2007-01-22T00:00:00Z,CHR,4.1,0,0,
PAL0607,2007-01-22T00:00:00Z,CHR,5.0,0,0,
PAL0607,2007-01-22T00:00:00Z,CHR,6.0,59,41,
PAL0607,2007-01-22T00:00:00Z,CHR,7.0,0,234,
PAL0607,2007-01-22T00:00:00Z,CHR,7.1,0,0,
PAL0607,2007-01-22T00:00:00Z,CHR,7.2,0,18,
PAL0607,2007-01-22T00:00:00Z,CHR,8.0,87,54,
PAL0607,2007-01-22T00:00:00Z,CHR,9.1,38,49,
PAL0607,2007-01-22T00:00:00Z,CHR,10.0,0,0,
PAL0607,2007-01-22T00:00:00Z,COR,1.0,0,0,
PAL0607,2007-01-22T00:00:00Z,COR,2.0,41,35,
PAL0607,2007-01-22T00:00:00Z,COR,3.0,30,29,
PAL0607,2007-01-22T00:00:00Z,COR,4.0,0,0,
PAL0607,2007-01-22T00:00:00Z,COR,5.0,23,11,
PAL0607,2007-01-22T00:00:00Z,COR,5.1,55,47,
PAL0607,2007-01-22T00:00:00Z,COR,6.0,0,0,
PAL0607,2007-01-24T00:00:00Z,HUM,1.1,0,0,
PAL0607,2007-01-24T00:00:00Z,HUM,1.2,0,0,
PAL0607,2007-01-24T00:00:00Z,HUM,1.3,0,0,
PAL0607,2007-01-24T00:00:00Z,HUM,2.1,24,33,
PAL0607,2007-01-24T00:00:00Z,HUM,2.2,27,44,
PAL0607,2007-01-24T00:00:00Z,HUM,3.1,0,0,
PAL0607,2007-01-24T00:00:00Z,HUM,4.0,0,0,
PAL0607,2007-01-24T00:00:00Z,HUM,5.0,29,27,
PAL0607,2007-01-24T00:00:00Z,LIT,1.0,0,0,
PAL0607,2007-01-24T00:00:00Z,LIT,2.0,0,0,
PAL0607,2007-01-24T00:00:00Z,LIT,3.0,0,0,
PAL0607,2007-01-24T00:00:00Z,LIT,4.0,0,0,
PAL0607,2007-01-24T00:00:00Z,LIT,5.0,0,0,
PAL0607,2007-01-24T00:00:00Z,LIT,6.0,0,0,
PAL0607,2007-01-24T00:00:00Z,LIT,7.0,0,0,
PAL0607,2007-01-24T00:00:00Z,LIT,8.0,0,0,
PAL0607,2007-01-24T00:00:00Z,LIT,9.0,0,0,
PAL0607,2007-01-24T00:00:00Z,TOR,1.0,0,0,
PAL0607,2007-01-24T00:00:00Z,TOR,2.0,0,0,
PAL0607,2007-01-24T00:00:00Z,TOR,3.0,0,0,
PAL0607,2007-01-24T00:00:00Z,TOR,4.0,21,20,
PAL0607,2007-01-24T00:00:00Z,TOR,5.0,10,3,
PAL0607,2007-01-24T00:00:00Z,TOR,12.0,0,0,
PAL0607,2007-01-24T00:00:00Z,TOR,13.0,0,0,
PAL0607,2007-01-24T00:00:00Z,TOR,15.0,52,46,
PAL0607,2007-01-24T00:00:00Z,TOR,17.0,0,0,
PAL0607,2007-01-24T00:00:00Z,TOR,18.0,34,28,
PAL0607,2007-01-24T00:00:00Z,TOR,19.0,150,148,
PAL0607,2007-01-24T00:00:00Z,TOR,20.0,48,52,
PAL0607,2007-01-24T00:00:00Z,TOR,21.0,0,0,
PAL0607,2007-01-24T00:00:00Z,TOR,22.0,0,0,
PAL0607,2007-01-24T00:00:00Z,TOR,23.0,0,0,
PAL0607,2007-01-24T00:00:00Z,TOR,23.1,0,0,
PAL0607,2007-01-25T00:00:00Z,HUM,3.0,57,136,
PAL0708,2008-01-23T00:00:00Z,CHR,1.0,15,7,1100
PAL0708,2008-01-23T00:00:00Z,CHR,2.0,0,0,
PAL0708,2008-01-23T00:00:00Z,CHR,3.0,27,33,
PAL0708,2008-01-23T00:00:00Z,CHR,4.1,0,0,
PAL0708,2008-01-23T00:00:00Z,CHR,5.0,0,0,
PAL0708,2008-01-23T00:00:00Z,CHR,6.0,47,36,
PAL0708,2008-01-23T00:00:00Z,CHR,7.0,195,171,
PAL0708,2008-01-23T00:00:00Z,CHR,7.1,0,0,
PAL0708,2008-01-23T00:00:00Z,CHR,7.2,18,17,
PAL0708,2008-01-23T00:00:00Z,CHR,8.0,54,47,
PAL0708,2008-01-23T00:00:00Z,CHR,9.1,33,40,
PAL0708,2008-01-23T00:00:00Z,CHR,10.0,0,0,
PAL0708,2008-01-23T00:00:00Z,CHR,11.0,0,0,
PAL0708,2008-01-23T00:00:00Z,COR,1.0,0,0,
PAL0708,2008-01-23T00:00:00Z,COR,2.0,33,31,
PAL0708,2008-01-23T00:00:00Z,COR,3.0,21,21,
PAL0708,2008-01-23T00:00:00Z,COR,4.0,0,0,
PAL0708,2008-01-23T00:00:00Z,COR,5.0,13,5,
PAL0708,2008-01-23T00:00:00Z,COR,5.1,50,35,
PAL0708,2008-01-23T00:00:00Z,COR,6.0,0,0,
PAL0708,2008-01-23T00:00:00Z,HUM,1.1,0,0,
PAL0708,2008-01-23T00:00:00Z,HUM,1.2,0,0,
PAL0708,2008-01-23T00:00:00Z,HUM,1.3,0,0,
PAL0708,2008-01-23T00:00:00Z,HUM,2.1,32,15,
PAL0708,2008-01-23T00:00:00Z,HUM,2.2,31,46,
PAL0708,2008-01-23T00:00:00Z,HUM,3.0,60,87,
PAL0708,2008-01-23T00:00:00Z,HUM,3.1,0,0,
PAL0708,2008-01-23T00:00:00Z,HUM,4.0,0,0,
PAL0708,2008-01-23T00:00:00Z,HUM,5.0,34,34,
PAL0708,2008-01-23T00:00:00Z,LIT,1.0,0,0,
PAL0708,2008-01-23T00:00:00Z,LIT,2.0,0,0,
PAL0708,2008-01-23T00:00:00Z,LIT,3.0,0,0,
PAL0708,2008-01-23T00:00:00Z,LIT,4.0,0,0,
PAL0708,2008-01-23T00:00:00Z,LIT,5.0,0,0,
PAL0708,2008-01-23T00:00:00Z,LIT,6.0,0,0,
PAL0708,2008-01-23T00:00:00Z,LIT,7.0,0,0,
PAL0708,2008-01-23T00:00:00Z,LIT,8.0,0,0,
PAL0708,2008-01-23T00:00:00Z,LIT,9.0,0,0,
PAL0708,2008-01-23T00:00:00Z,TOR,1.0,0,0,
PAL0708,2008-01-23T00:00:00Z,TOR,2.0,0,0,
PAL0708,2008-01-23T00:00:00Z,TOR,3.0,0,0,
PAL0708,2008-01-23T00:00:00Z,TOR,4.0,22,2,
PAL0708,2008-01-23T00:00:00Z,TOR,5.0,0,0,
PAL0708,2008-01-23T00:00:00Z,TOR,12.0,0,0,
PAL0708,2008-01-23T00:00:00Z,TOR,13.0,0,0,
PAL0708,2008-01-23T00:00:00Z,TOR,15.0,36,19,
PAL0708,2008-01-23T00:00:00Z,TOR,17.0,0,0,
PAL0708,2008-01-23T00:00:00Z,TOR,18.0,27,20,
PAL0708,2008-01-23T00:00:00Z,TOR,19.0,148,119,
PAL0708,2008-01-23T00:00:00Z,TOR,20.0,52,29,
PAL0708,2008-01-23T00:00:00Z,TOR,21.0,0,0,
PAL0708,2008-01-23T00:00:00Z,TOR,22.0,0,0,
PAL0708,2008-01-23T00:00:00Z,TOR,23.0,0,0,
PAL0708,2008-01-23T00:00:00Z,TOR,23.1,0,0,
PAL0809,2009-01-16T00:00:00Z,CHR,1.0,11,8,1100
PAL0809,2009-01-16T00:00:00Z,CHR,2.0,0,0,
PAL0809,2009-01-16T00:00:00Z,CHR,3.0,22,10,
PAL0809,2009-01-16T00:00:00Z,CHR,4.1,0,0,
PAL0809,2009-01-16T00:00:00Z,CHR,5.0,0,0,
PAL0809,2009-01-16T00:00:00Z,CHR,6.0,45,22,
PAL0809,2009-01-16T00:00:00Z,CHR,7.0,209,139,
PAL0809,2009-01-16T00:00:00Z,CHR,7.1,0,0,
PAL0809,2009-01-16T00:00:00Z,CHR,7.2,16,10,
PAL0809,2009-01-16T00:00:00Z,CHR,8.0,57,35,
PAL0809,2009-01-16T00:00:00Z,CHR,9.1,37,37,
PAL0809,2009-01-16T00:00:00Z,CHR,10.0,0,0,
PAL0809,2009-01-16T00:00:00Z,CHR,11.0,0,0,
PAL0809,2009-01-16T00:00:00Z,COR,1.0,0,0,
PAL0809,2009-01-16T00:00:00Z,COR,2.0,40,31,
PAL0809,2009-01-16T00:00:00Z,COR,3.0,28,35,
PAL0809,2009-01-16T00:00:00Z,COR,4.0,0,0,
PAL0809,2009-01-16T00:00:00Z,COR,5.0,9,8,
PAL0809,2009-01-16T00:00:00Z,COR,5.1,46,43,
PAL0809,2009-01-16T00:00:00Z,COR,6.0,0,0,
PAL0809,2009-01-16T00:00:00Z,HUM,1.1,0,0,
PAL0809,2009-01-16T00:00:00Z,HUM,1.2,0,0,
PAL0809,2009-01-16T00:00:00Z,HUM,1.3,0,0,
PAL0809,2009-01-16T00:00:00Z,HUM,2.1,28,23,
PAL0809,2009-01-16T00:00:00Z,HUM,2.2,38,45,
PAL0809,2009-01-16T00:00:00Z,HUM,3.0,69,78,
PAL0809,2009-01-16T00:00:00Z,HUM,3.1,0,0,
PAL0809,2009-01-16T00:00:00Z,HUM,4.0,0,0,
PAL0809,2009-01-16T00:00:00Z,HUM,5.0,28,28,
PAL0809,2009-01-16T00:00:00Z,LIT,1.0,0,0,
PAL0809,2009-01-16T00:00:00Z,LIT,2.0,0,0,
PAL0809,2009-01-16T00:00:00Z,LIT,3.0,0,0,
PAL0809,2009-01-16T00:00:00Z,LIT,4.0,0,0,
PAL0809,2009-01-16T00:00:00Z,LIT,5.0,0,0,
PAL0809,2009-01-16T00:00:00Z,LIT,6.0,0,0,
PAL0809,2009-01-16T00:00:00Z,LIT,7.0,0,0,
PAL0809,2009-01-16T00:00:00Z,LIT,8.0,0,0,
PAL0809,2009-01-16T00:00:00Z,LIT,9.0,0,0,
PAL0809,2009-01-16T00:00:00Z,TOR,1.0,0,0,
PAL0809,2009-01-16T00:00:00Z,TOR,2.0,0,0,
PAL0809,2009-01-16T00:00:00Z,TOR,3.0,0,0,
PAL0809,2009-01-16T00:00:00Z,TOR,4.0,20,8,
PAL0809,2009-01-16T00:00:00Z,TOR,5.0,0,0,
PAL0809,2009-01-16T00:00:00Z,TOR,12.0,0,0,
PAL0809,2009-01-16T00:00:00Z,TOR,13.0,0,0,
PAL0809,2009-01-16T00:00:00Z,TOR,15.0,31,13,
PAL0809,2009-01-16T00:00:00Z,TOR,17.0,0,0,
PAL0809,2009-01-16T00:00:00Z,TOR,18.0,27,23,
PAL0809,2009-01-16T00:00:00Z,TOR,19.0,157,138,
PAL0809,2009-01-16T00:00:00Z,TOR,20.0,52,45,
PAL0809,2009-01-16T00:00:00Z,TOR,21.0,0,0,
PAL0809,2009-01-16T00:00:00Z,TOR,22.0,0,0,
PAL0809,2009-01-16T00:00:00Z,TOR,23.0,0,0,
PAL0809,2009-01-16T00:00:00Z,TOR,23.1,0,0,
PAL0910,2010-01-26T00:00:00Z,CHR,1.0,9,11,1100
PAL0910,2010-01-26T00:00:00Z,CHR,2.0,0,0,
PAL0910,2010-01-26T00:00:00Z,CHR,3.0,18,16,
PAL0910,2010-01-26T00:00:00Z,CHR,4.1,0,0,
PAL0910,2010-01-26T00:00:00Z,CHR,5.0,0,0,
PAL0910,2010-01-26T00:00:00Z,CHR,6.0,29,26,
PAL0910,2010-01-26T00:00:00Z,CHR,7.0,190,152,
PAL0910,2010-01-26T00:00:00Z,CHR,7.1,0,0,
PAL0910,2010-01-26T00:00:00Z,CHR,7.2,12,10,
PAL0910,2010-01-26T00:00:00Z,CHR,8.0,42,42,
PAL0910,2010-01-26T00:00:00Z,CHR,9.1,42,35,
PAL0910,2010-01-26T00:00:00Z,CHR,10.0,0,0,
PAL0910,2010-01-26T00:00:00Z,CHR,11.0,0,0,
PAL0910,2010-01-26T00:00:00Z,COR,1.0,0,0,
PAL0910,2010-01-26T00:00:00Z,COR,2.0,29,29,
PAL0910,2010-01-26T00:00:00Z,COR,3.0,20,22,
PAL0910,2010-01-26T00:00:00Z,COR,4.0,0,0,
PAL0910,2010-01-26T00:00:00Z,COR,5.0,0,0,
PAL0910,2010-01-26T00:00:00Z,COR,5.1,45,35,
PAL0910,2010-01-26T00:00:00Z,COR,6.0,0,0,
PAL0910,2010-01-26T00:00:00Z,HUM,1.1,0,0,
PAL0910,2010-01-26T00:00:00Z,HUM,1.2,0,0,
PAL0910,2010-01-26T00:00:00Z,HUM,1.3,0,0,
PAL0910,2010-01-26T00:00:00Z,HUM,2.1,15,13,
PAL0910,2010-01-26T00:00:00Z,HUM,2.2,35,41,
PAL0910,2010-01-26T00:00:00Z,HUM,3.0,53,94,
PAL0910,2010-01-26T00:00:00Z,HUM,3.1,0,0,
PAL0910,2010-01-26T00:00:00Z,HUM,4.0,0,0,
PAL0910,2010-01-26T00:00:00Z,HUM,5.0,17,18,
PAL0910,2010-01-26T00:00:00Z,LIT,1.0,0,0,
PAL0910,2010-01-26T00:00:00Z,LIT,2.0,0,0,
PAL0910,2010-01-26T00:00:00Z,LIT,3.0,0,0,
PAL0910,2010-01-26T00:00:00Z,LIT,4.0,0,0,
PAL0910,2010-01-26T00:00:00Z,LIT,5.0,0,0,
PAL0910,2010-01-26T00:00:00Z,LIT,6.0,0,0,
PAL0910,2010-01-26T00:00:00Z,LIT,7.0,0,0,
PAL0910,2010-01-26T00:00:00Z,LIT,8.0,0,0,
PAL0910,2010-01-26T00:00:00Z,LIT,9.0,0,0,
PAL0910,2010-01-26T00:00:00Z,TOR,1.0,0,0,
PAL0910,2010-01-26T00:00:00Z,TOR,2.0,0,0,
PAL0910,2010-01-26T00:00:00Z,TOR,3.0,0,0,
PAL0910,2010-01-26T00:00:00Z,TOR,4.0,18,12,
PAL0910,2010-01-26T00:00:00Z,TOR,5.0,0,0,
PAL0910,2010-01-26T00:00:00Z,TOR,12.0,0,0,
PAL0910,2010-01-26T00:00:00Z,TOR,13.0,0,0,
PAL0910,2010-01-26T00:00:00Z,TOR,15.0,24,4,
PAL0910,2010-01-26T00:00:00Z,TOR,17.0,0,0,
PAL0910,2010-01-26T00:00:00Z,TOR,18.0,25,9,
PAL0910,2010-01-26T00:00:00Z,TOR,19.0,141,88,
PAL0910,2010-01-26T00:00:00Z,TOR,20.0,50,47,
PAL0910,2010-01-26T00:00:00Z,TOR,21.0,0,0,
PAL0910,2010-01-26T00:00:00Z,TOR,22.0,0,0,
PAL0910,2010-01-26T00:00:00Z,TOR,23.0,0,0,
PAL0910,2010-01-26T00:00:00Z,TOR,23.1,0,0,
PAL1011,2011-01-18T00:00:00Z,CHR,1.0,11,2,1300
PAL1011,2011-01-18T00:00:00Z,CHR,2.0,0,0,1300
PAL1011,2011-01-18T00:00:00Z,CHR,3.0,16,4,1300
PAL1011,2011-01-18T00:00:00Z,CHR,4.1,0,0,1300
PAL1011,2011-01-18T00:00:00Z,CHR,5.0,0,0,1300
PAL1011,2011-01-18T00:00:00Z,CHR,6.0,15,6,1300
PAL1011,2011-01-18T00:00:00Z,CHR,8.0,34,24,1300
PAL1011,2011-01-18T00:00:00Z,CHR,9.1,39,25,1300
PAL1011,2011-01-18T00:00:00Z,CHR,10.0,0,0,1300
PAL1011,2011-01-18T00:00:00Z,CHR,11.0,0,0,1300
PAL1011,2011-01-18T00:00:00Z,COR,1.0,0,0,1500
PAL1011,2011-01-18T00:00:00Z,COR,2.0,27,14,1500
PAL1011,2011-01-18T00:00:00Z,COR,3.0,21,14,1500
PAL1011,2011-01-18T00:00:00Z,COR,4.0,0,0,1500
PAL1011,2011-01-18T00:00:00Z,COR,5.0,0,0,1500
PAL1011,2011-01-18T00:00:00Z,COR,5.1,38,30,1500
PAL1011,2011-01-18T00:00:00Z,COR,6.0,0,0,1500
PAL1011,2011-01-18T00:00:00Z,HUM,1.1,0,0,1200
PAL1011,2011-01-18T00:00:00Z,HUM,1.2,0,0,1200
PAL1011,2011-01-18T00:00:00Z,HUM,1.3,0,0,1200
PAL1011,2011-01-18T00:00:00Z,HUM,2.1,19,14,1200
PAL1011,2011-01-18T00:00:00Z,HUM,2.2,33,33,1200
PAL1011,2011-01-18T00:00:00Z,HUM,3.1,0,0,1200
PAL1011,2011-01-18T00:00:00Z,HUM,4.0,0,0,1200
PAL1011,2011-01-18T00:00:00Z,HUM,5.0,24,14,1200
PAL1011,2011-01-18T00:00:00Z,LIT,1.0,0,0,1300
PAL1011,2011-01-18T00:00:00Z,LIT,2.0,0,0,1300
PAL1011,2011-01-18T00:00:00Z,LIT,3.0,0,0,1300
PAL1011,2011-01-18T00:00:00Z,LIT,4.0,0,0,1300
PAL1011,2011-01-18T00:00:00Z,LIT,5.0,0,0,1300
PAL1011,2011-01-18T00:00:00Z,LIT,6.0,0,0,1300
PAL1011,2011-01-18T00:00:00Z,LIT,7.0,0,0,1300
PAL1011,2011-01-18T00:00:00Z,LIT,8.0,0,0,1300
PAL1011,2011-01-18T00:00:00Z,LIT,9.0,0,0,1300
PAL1011,2011-01-18T00:00:00Z,TOR,1.0,0,0,1400
PAL1011,2011-01-18T00:00:00Z,TOR,2.0,0,0,1400
PAL1011,2011-01-18T00:00:00Z,TOR,3.0,0,0,1400
PAL1011,2011-01-18T00:00:00Z,TOR,4.0,8,5,1400
PAL1011,2011-01-18T00:00:00Z,TOR,5.0,0,0,1400
PAL1011,2011-01-18T00:00:00Z,TOR,12.0,0,0,1400
PAL1011,2011-01-18T00:00:00Z,TOR,13.0,0,0,1400
PAL1011,2011-01-18T00:00:00Z,TOR,15.0,8,5,1400
PAL1011,2011-01-18T00:00:00Z,TOR,17.0,0,0,1400
PAL1011,2011-01-18T00:00:00Z,TOR,20.0,41,27,1400
PAL1011,2011-01-18T00:00:00Z,TOR,21.0,0,0,1400
PAL1011,2011-01-18T00:00:00Z,TOR,22.0,0,0,1400
PAL1011,2011-01-18T00:00:00Z,TOR,23.0,0,0,1400
PAL1011,2011-01-18T00:00:00Z,TOR,23.1,0,0,1400
PAL1011,2011-01-19T00:00:00Z,CHR,7.0,169,111,1300
PAL1011,2011-01-19T00:00:00Z,CHR,7.1,0,0,1300
PAL1011,2011-01-19T00:00:00Z,CHR,7.2,9,5,1300
PAL1011,2011-01-19T00:00:00Z,HUM,3.0,71,74,1200
PAL1011,2011-01-19T00:00:00Z,TOR,18.0,20,11,1400
PAL1011,2011-01-19T00:00:00Z,TOR,19.0,120,52,1400
PAL1112,2012-01-19T00:00:00Z,CHR,1.0,9,4,1100
PAL1112,2012-01-19T00:00:00Z,CHR,2.0,0,0,1100
PAL1112,2012-01-19T00:00:00Z,CHR,3.0,9,0,1100
PAL1112,2012-01-19T00:00:00Z,CHR,4.1,0,0,1100
PAL1112,2012-01-19T00:00:00Z,CHR,5.0,0,0,1100
PAL1112,2012-01-19T00:00:00Z,CHR,6.0,21,7,1100
PAL1112,2012-01-19T00:00:00Z,CHR,7.0,195,100,1100
PAL1112,2012-01-19T00:00:00Z,CHR,7.1,0,0,1100
PAL1112,2012-01-19T00:00:00Z,CHR,7.2,4,0,1100
PAL1112,2012-01-19T00:00:00Z,CHR,8.0,33,18,1100
PAL1112,2012-01-19T00:00:00Z,CHR,9.1,32,8,1100
PAL1112,2012-01-19T00:00:00Z,CHR,10.0,0,0,1100
PAL1112,2012-01-19T00:00:00Z,CHR,11.0,0,0,1100
PAL1112,2012-01-19T00:00:00Z,COR,1.0,0,0,1000
PAL1112,2012-01-19T00:00:00Z,COR,2.0,24,11,1000
PAL1112,2012-01-19T00:00:00Z,COR,3.0,23,16,1000
PAL1112,2012-01-19T00:00:00Z,COR,4.0,0,0,1000
PAL1112,2012-01-19T00:00:00Z,COR,5.0,0,0,1000
PAL1112,2012-01-19T00:00:00Z,COR,5.1,46,24,1000
PAL1112,2012-01-19T00:00:00Z,COR,6.0,0,0,1000
PAL1112,2012-01-19T00:00:00Z,HUM,1.1,0,0,1300
PAL1112,2012-01-19T00:00:00Z,HUM,1.2,0,0,1300
PAL1112,2012-01-19T00:00:00Z,HUM,1.3,0,0,1300
PAL1112,2012-01-19T00:00:00Z,HUM,2.1,19,9,1300
PAL1112,2012-01-19T00:00:00Z,HUM,2.2,31,26,1300
PAL1112,2012-01-19T00:00:00Z,HUM,3.0,41,60,1300
PAL1112,2012-01-19T00:00:00Z,HUM,3.1,0,0,1300
PAL1112,2012-01-19T00:00:00Z,HUM,4.0,0,0,1300
PAL1112,2012-01-19T00:00:00Z,HUM,5.0,12,9,1300
PAL1112,2012-01-19T00:00:00Z,LIT,1.0,0,0,1500
PAL1112,2012-01-19T00:00:00Z,LIT,2.0,0,0,1500
PAL1112,2012-01-19T00:00:00Z,LIT,3.0,0,0,1500
PAL1112,2012-01-19T00:00:00Z,LIT,4.0,0,0,1500
PAL1112,2012-01-19T00:00:00Z,LIT,5.0,0,0,1500
PAL1112,2012-01-19T00:00:00Z,LIT,6.0,0,0,1500
PAL1112,2012-01-19T00:00:00Z,LIT,7.0,0,0,1500
PAL1112,2012-01-19T00:00:00Z,LIT,8.0,0,0,1500
PAL1112,2012-01-19T00:00:00Z,LIT,9.0,0,0,1500
PAL1112,2012-01-19T00:00:00Z,TOR,1.0,0,0,1505
PAL1112,2012-01-19T00:00:00Z,TOR,2.0,0,0,1505
PAL1112,2012-01-19T00:00:00Z,TOR,3.0,0,0,1505
PAL1112,2012-01-19T00:00:00Z,TOR,4.0,12,5,1505
PAL1112,2012-01-19T00:00:00Z,TOR,5.0,0,0,1505
PAL1112,2012-01-22T00:00:00Z,TOR,12.0,0,0,1505
PAL1112,2012-01-22T00:00:00Z,TOR,13.0,0,0,1505
PAL1112,2012-01-22T00:00:00Z,TOR,15.0,0,0,1505
PAL1112,2012-01-22T00:00:00Z,TOR,17.0,0,0,1505
PAL1112,2012-01-22T00:00:00Z,TOR,18.0,12,1,1505
PAL1112,2012-01-22T00:00:00Z,TOR,19.0,77,31,1505
PAL1112,2012-01-22T00:00:00Z,TOR,20.0,41,21,1505
PAL1112,2012-01-22T00:00:00Z,TOR,21.0,0,0,1505
PAL1112,2012-01-22T00:00:00Z,TOR,22.0,0,0,1505
PAL1112,2012-01-22T00:00:00Z,TOR,23.0,0,0,1505
PAL1112,2012-01-22T00:00:00Z,TOR,23.1,0,0,1505
PAL1213,2013-01-24T00:00:00Z,CHR,1.0,0,0,1015
PAL1213,2013-01-24T00:00:00Z,CHR,2.0,0,0,1015
PAL1213,2013-01-24T00:00:00Z,CHR,3.0,0,0,1015
PAL1213,2013-01-24T00:00:00Z,CHR,4.1,0,0,1015
PAL1213,2013-01-24T00:00:00Z,CHR,5.0,0,0,1015
PAL1213,2013-01-24T00:00:00Z,CHR,6.0,12,2,1015
PAL1213,2013-01-24T00:00:00Z,CHR,7.1,0,0,1015
PAL1213,2013-01-24T00:00:00Z,CHR,7.2,0,0,1015
PAL1213,2013-01-24T00:00:00Z,CHR,8.0,27,16,1015
PAL1213,2013-01-24T00:00:00Z,CHR,9.1,22,7,1015
PAL1213,2013-01-24T00:00:00Z,CHR,10.0,0,0,1015
PAL1213,2013-01-24T00:00:00Z,CHR,11.0,0,0,1015
PAL1213,2013-01-24T00:00:00Z,COR,1.0,0,0,1100
PAL1213,2013-01-24T00:00:00Z,COR,2.0,28,22,1100
PAL1213,2013-01-24T00:00:00Z,COR,3.0,27,13,1100
PAL1213,2013-01-24T00:00:00Z,COR,4.0,0,0,1100
PAL1213,2013-01-24T00:00:00Z,COR,5.0,0,0,1100
PAL1213,2013-01-24T00:00:00Z,COR,5.1,35,24,1100
PAL1213,2013-01-24T00:00:00Z,COR,6.0,0,0,1100
PAL1213,2013-01-26T00:00:00Z,CHR,7.0,141,95,1015
PAL1213,2013-01-26T00:00:00Z,HUM,1.1,0,0,1320
PAL1213,2013-01-26T00:00:00Z,HUM,1.2,0,0,1320
PAL1213,2013-01-26T00:00:00Z,HUM,1.3,0,0,1320
PAL1213,2013-01-26T00:00:00Z,HUM,2.1,25,23,1320
PAL1213,2013-01-26T00:00:00Z,HUM,2.2,30,30,1320
PAL1213,2013-01-26T00:00:00Z,HUM,3.0,52,78,1320
PAL1213,2013-01-26T00:00:00Z,HUM,3.1,0,0,1320
PAL1213,2013-01-26T00:00:00Z,HUM,4.0,0,0,1320
PAL1213,2013-01-26T00:00:00Z,HUM,5.0,13,9,1320
PAL1213,2013-01-26T00:00:00Z,LIT,1.0,0,0,1300
PAL1213,2013-01-26T00:00:00Z,LIT,2.0,0,0,1300
PAL1213,2013-01-26T00:00:00Z,LIT,3.0,0,0,1300
PAL1213,2013-01-26T00:00:00Z,LIT,4.0,0,0,1300
PAL1213,2013-01-26T00:00:00Z,LIT,5.0,0,0,1300
PAL1213,2013-01-26T00:00:00Z,LIT,6.0,0,0,1300
PAL1213,2013-01-26T00:00:00Z,LIT,7.0,0,0,1300
PAL1213,2013-01-26T00:00:00Z,LIT,8.0,0,0,1300
PAL1213,2013-01-26T00:00:00Z,LIT,9.0,0,0,1300
PAL1213,2013-01-26T00:00:00Z,TOR,1.0,0,0,1530
